product_id,category_L1,category_L2,category_L3,price,price_tier
P014726,의류,하의,청바지,46000,medium
P014727,의류,상의,티셔츠,14000,low
P014728,의류,상의,셔츠,37000,medium
P014729,의류,하의,슬랙스,53000,medium
P014730,전자제품,모바일,태블릿,83000,high
P014731,전자제품,PC,모니터,84000,high
P014732,의류,하의,슬랙스,219000,high
P014733,전자제품,모바일,스마트폰,141000,high
P014734,의류,하의,청바지,62000,medium
P014735,의류,상의,니트,78000,medium
P014736,전자제품,모바일,태블릿,78000,medium
P014737,전자제품,모바일,태블릿,39000,medium
P014738,의류,상의,니트,76000,medium
P014739,의류,하의,스커트,32000,medium
P014740,의류,하의,스커트,37000,medium
P014741,전자제품,PC,노트북,12000,low
P014742,전자제품,PC,키보드,150000,high
P014743,전자제품,모바일,태블릿,103000,high
P014744,전자제품,모바일,태블릿,27000,low
P014745,의류,하의,스커트,31000,medium
P014746,전자제품,PC,노트북,17000,low
P014747,의류,하의,슬랙스,42000,medium
P014748,전자제품,PC,노트북,30000,medium
P014749,의류,하의,청바지,83000,high
P014750,전자제품,모바일,스마트폰,25000,low
P014751,전자제품,PC,노트북,15000,low
P014752,의류,하의,슬랙스,7000,low
P014753,의류,상의,셔츠,21000,low
P014754,전자제품,PC,키보드,118000,high
P014755,의류,상의,니트,36000,medium
P014756,의류,하의,슬랙스,23000,low
P014757,의류,하의,슬랙스,75000,medium
P014758,전자제품,PC,노트북,95000,high
P014759,전자제품,모바일,스마트폰,91000,high
P014760,전자제품,모바일,태블릿,32000,medium
P014761,전자제품,모바일,스마트폰,15000,low
P014762,의류,하의,청바지,73000,medium
P014763,의류,하의,슬랙스,8000,low
P014764,전자제품,모바일,웨어러블,38000,medium
P014765,전자제품,PC,모니터,28000,low
P014766,의류,하의,슬랙스,117000,high
P014767,전자제품,PC,노트북,35000,medium
P014768,의류,상의,셔츠,11000,low
P014769,의류,하의,스커트,155000,high
P014770,의류,하의,청바지,21000,low
P014771,의류,상의,셔츠,18000,low
P014772,전자제품,PC,모니터,56000,medium
P014773,전자제품,PC,모니터,44000,medium
P014774,전자제품,PC,모니터,41000,medium
P014775,전자제품,PC,노트북,32000,medium
P014776,전자제품,모바일,스마트폰,52000,medium
P014777,의류,상의,티셔츠,26000,low
P014778,의류,하의,스커트,32000,medium
P014779,의류,상의,니트,46000,medium
P014780,전자제품,PC,키보드,15000,low
P014781,전자제품,PC,모니터,5000,low
P014782,의류,하의,슬랙스,23000,low
P014783,의류,하의,슬랙스,29000,low
P014784,의류,상의,니트,10000,low
P014785,의류,상의,니트,39000,medium
P014786,전자제품,PC,노트북,46000,medium
P014787,전자제품,모바일,웨어러블,7000,low
P014788,의류,하의,슬랙스,12000,low
P014789,의류,상의,셔츠,181000,high
P014790,의류,상의,티셔츠,68000,medium
P014791,전자제품,모바일,스마트폰,15000,low
P014792,전자제품,모바일,웨어러블,10000,low
P014793,전자제품,PC,노트북,12000,low
P014794,의류,상의,티셔츠,14000,low
P014795,전자제품,PC,노트북,15000,low
P014796,전자제품,모바일,웨어러블,236000,high
P014797,전자제품,PC,모니터,10000,low
P014798,의류,하의,스커트,42000,medium
P014799,의류,하의,청바지,109000,high
P014800,의류,하의,스커트,34000,medium
P014801,의류,하의,슬랙스,39000,medium
P014802,의류,하의,스커트,34000,medium
P014803,의류,하의,스커트,104000,high
P014804,전자제품,모바일,태블릿,142000,high
P014805,전자제품,모바일,스마트폰,40000,medium
P014806,전자제품,PC,모니터,97000,high
P014807,전자제품,PC,노트북,32000,medium
P014808,의류,하의,슬랙스,171000,high
P014809,전자제품,모바일,웨어러블,79000,medium
P014810,전자제품,PC,노트북,43000,medium
P014811,전자제품,모바일,태블릿,34000,medium
P014812,전자제품,모바일,웨어러블,28000,low
P014813,전자제품,모바일,웨어러블,23000,low
P014814,전자제품,모바일,스마트폰,34000,medium
P014815,전자제품,모바일,태블릿,80000,high
P014816,의류,상의,니트,8000,low
P014817,의류,하의,스커트,21000,low
P014818,전자제품,PC,키보드,62000,medium
P014819,의류,상의,셔츠,33000,medium
P014820,전자제품,PC,모니터,57000,medium
P014821,의류,상의,셔츠,12000,low
P014822,의류,하의,스커트,36000,medium
P014823,의류,하의,스커트,74000,medium
P014824,의류,상의,티셔츠,36000,medium
P014825,의류,상의,티셔츠,96000,high
P014826,전자제품,모바일,태블릿,54000,medium
P014827,의류,하의,스커트,83000,high
P014828,전자제품,모바일,스마트폰,43000,medium
P014829,의류,상의,티셔츠,20000,low
P014830,의류,상의,티셔츠,122000,high
P014831,의류,하의,스커트,5000,low
P014832,의류,상의,셔츠,44000,medium
P014833,전자제품,모바일,태블릿,35000,medium
P014834,의류,하의,슬랙스,37000,medium
P014835,의류,상의,니트,52000,medium
P014836,의류,상의,셔츠,40000,medium
P014837,의류,하의,청바지,17000,low
P014838,전자제품,모바일,스마트폰,14000,low
P014839,전자제품,모바일,웨어러블,30000,medium
P014840,전자제품,PC,키보드,39000,medium
P014841,의류,상의,셔츠,95000,high
P014842,의류,하의,스커트,6000,low
P014843,전자제품,PC,키보드,41000,medium
P014844,의류,하의,슬랙스,18000,low
P014845,의류,상의,티셔츠,13000,low
P014846,전자제품,PC,키보드,11000,low
P014847,전자제품,PC,키보드,63000,medium
P014848,의류,하의,청바지,7000,low
P014849,의류,하의,슬랙스,22000,low
P014850,전자제품,PC,노트북,171000,high
P014851,전자제품,모바일,스마트폰,74000,medium
P014852,전자제품,PC,노트북,29000,low
P014853,의류,상의,셔츠,173000,high
P014854,전자제품,모바일,웨어러블,66000,medium
P014855,의류,상의,티셔츠,16000,low
P014856,전자제품,모바일,웨어러블,14000,low
P014857,의류,상의,티셔츠,18000,low
P014858,전자제품,PC,키보드,53000,medium
P014859,의류,하의,슬랙스,31000,medium
P014860,의류,하의,스커트,107000,high
P014861,전자제품,PC,키보드,62000,medium
P014862,의류,하의,슬랙스,66000,medium
P014863,의류,하의,슬랙스,22000,low
P014864,전자제품,모바일,태블릿,16000,low
P014865,의류,상의,티셔츠,13000,low
P014866,전자제품,모바일,스마트폰,109000,high
P014867,의류,하의,청바지,70000,medium
P014868,전자제품,모바일,태블릿,94000,high
P014869,의류,하의,슬랙스,78000,medium
P014870,의류,상의,티셔츠,16000,low
P014871,의류,하의,슬랙스,7000,low
P014872,의류,하의,청바지,91000,high
P014873,의류,상의,니트,17000,low
P014874,전자제품,PC,모니터,19000,low
P014875,의류,하의,슬랙스,89000,high
P014876,전자제품,PC,키보드,36000,medium
P014877,전자제품,PC,노트북,20000,low
P014878,의류,상의,니트,9000,low
P014879,의류,하의,스커트,104000,high
P014880,전자제품,PC,노트북,10000,low
P014881,의류,하의,스커트,94000,high
P014882,전자제품,모바일,스마트폰,38000,medium
P014883,전자제품,모바일,스마트폰,44000,medium
P014884,의류,상의,티셔츠,61000,medium
P014885,전자제품,모바일,웨어러블,117000,high
P014886,전자제품,PC,모니터,49000,medium
P014887,전자제품,PC,모니터,113000,high
P014888,전자제품,모바일,웨어러블,101000,high
P014889,의류,상의,니트,20000,low
P014890,의류,하의,스커트,44000,medium
P014891,의류,하의,청바지,26000,low
P014892,전자제품,모바일,웨어러블,92000,high
P014893,의류,상의,티셔츠,22000,low
P014894,의류,상의,셔츠,73000,medium
P014895,의류,하의,청바지,33000,medium
P014896,전자제품,모바일,태블릿,35000,medium
P014897,의류,하의,슬랙스,26000,low
P014898,의류,상의,니트,43000,medium
P014899,의류,상의,티셔츠,25000,low
P014900,의류,하의,청바지,65000,medium
P014901,의류,상의,셔츠,8000,low
P014902,의류,상의,티셔츠,20000,low
P014903,전자제품,PC,노트북,116000,high
P014904,의류,상의,티셔츠,18000,low
P014905,의류,상의,티셔츠,40000,medium
P014906,의류,상의,티셔츠,5000,low
P014907,전자제품,모바일,태블릿,25000,low
P014908,의류,하의,스커트,6000,low
P014909,전자제품,PC,키보드,45000,medium
P014910,전자제품,PC,노트북,127000,high
P014911,전자제품,PC,키보드,72000,medium
P014912,전자제품,PC,노트북,162000,high
P014913,전자제품,모바일,웨어러블,89000,high
P014914,전자제품,모바일,태블릿,38000,medium
P014915,의류,상의,셔츠,90000,high
P014916,의류,하의,청바지,41000,medium
P014917,전자제품,모바일,웨어러블,12000,low
P014918,의류,하의,스커트,18000,low
P014919,전자제품,PC,키보드,47000,medium
P014920,전자제품,PC,모니터,9000,low
P014921,전자제품,모바일,태블릿,67000,medium
P014922,의류,하의,슬랙스,42000,medium
P014923,전자제품,PC,모니터,22000,low
P014924,전자제품,PC,키보드,21000,low
P014925,의류,상의,니트,203000,high
P014926,의류,상의,티셔츠,17000,low
P014927,의류,하의,슬랙스,5000,low
P014928,전자제품,PC,모니터,26000,low
P014929,의류,상의,티셔츠,11000,low
P014930,전자제품,모바일,웨어러블,7000,low
P014931,전자제품,PC,모니터,10000,low
P014932,전자제품,모바일,웨어러블,91000,high
P014933,전자제품,PC,키보드,177000,high
P014934,의류,하의,청바지,8000,low
P014935,의류,상의,니트,57000,medium
P014936,전자제품,PC,키보드,10000,low
P014937,의류,상의,니트,12000,low
P014938,전자제품,모바일,태블릿,18000,low
P014939,의류,하의,스커트,45000,medium
P014940,전자제품,PC,노트북,65000,medium
P014941,전자제품,모바일,태블릿,85000,high
P014942,의류,상의,티셔츠,16000,low
P014943,의류,상의,셔츠,11000,low
P014944,전자제품,PC,노트북,41000,medium
P014945,전자제품,모바일,스마트폰,283000,high
P014946,전자제품,모바일,웨어러블,28000,low
P014947,전자제품,PC,모니터,8000,low
P014948,의류,상의,셔츠,154000,high
P014949,의류,하의,슬랙스,35000,medium
P014950,전자제품,모바일,스마트폰,39000,medium
P014951,전자제품,PC,노트북,28000,low
P014952,의류,하의,스커트,72000,medium
P014953,전자제품,모바일,스마트폰,7000,low
P014954,전자제품,PC,노트북,21000,low
P014955,전자제품,PC,노트북,250000,high
P014956,전자제품,모바일,태블릿,44000,medium
P014957,전자제품,모바일,태블릿,40000,medium
P014958,의류,하의,청바지,10000,low
P014959,전자제품,모바일,웨어러블,45000,medium
P014960,의류,하의,슬랙스,62000,medium
P014961,전자제품,모바일,웨어러블,29000,low
P014962,전자제품,모바일,웨어러블,93000,high
P014963,전자제품,PC,노트북,69000,medium
P014964,전자제품,PC,노트북,34000,medium
P014965,전자제품,모바일,스마트폰,8000,low
P014966,전자제품,모바일,웨어러블,57000,medium
P014967,전자제품,PC,노트북,45000,medium
P014968,전자제품,PC,키보드,199000,high
P014969,전자제품,PC,노트북,6000,low
P014970,의류,하의,슬랙스,16000,low
P014971,의류,하의,청바지,33000,medium
P014972,전자제품,PC,키보드,16000,low
P014973,의류,상의,티셔츠,28000,low
P014974,전자제품,PC,모니터,31000,medium
P014975,전자제품,PC,노트북,51000,medium
P014976,전자제품,PC,모니터,73000,medium
P014977,의류,하의,청바지,35000,medium
P014978,전자제품,PC,모니터,48000,medium
P014979,전자제품,PC,노트북,61000,medium
P014980,전자제품,PC,모니터,20000,low
P014981,의류,하의,청바지,11000,low
P014982,전자제품,모바일,웨어러블,19000,low
P014983,의류,상의,티셔츠,102000,high
P014984,의류,하의,슬랙스,8000,low
P014985,전자제품,모바일,스마트폰,31000,medium
P014986,의류,하의,청바지,8000,low
P014987,의류,하의,스커트,21000,low
P014988,의류,하의,청바지,38000,medium
P014989,의류,하의,슬랙스,46000,medium
P014990,의류,상의,티셔츠,59000,medium
P014991,의류,상의,셔츠,25000,low
P014992,의류,하의,스커트,67000,medium
P014993,의류,하의,슬랙스,88000,high
P014994,전자제품,PC,노트북,39000,medium
P014995,의류,상의,니트,17000,low
P014996,전자제품,모바일,태블릿,24000,low
P014997,의류,하의,슬랙스,9000,low
P014998,전자제품,모바일,태블릿,55000,medium
P014999,의류,상의,셔츠,15000,low
P015000,전자제품,PC,노트북,8000,low
P015001,의류,상의,니트,174000,high
P015002,전자제품,PC,모니터,122000,high
P015003,전자제품,PC,키보드,17000,low
P015004,의류,상의,티셔츠,25000,low
P015005,의류,상의,셔츠,9000,low
P015006,전자제품,PC,노트북,41000,medium
P015007,의류,상의,티셔츠,61000,medium
P015008,전자제품,PC,키보드,7000,low
P015009,의류,상의,니트,124000,high
P015010,의류,하의,스커트,35000,medium
P015011,전자제품,PC,노트북,88000,high
P015012,전자제품,PC,노트북,82000,high
P015013,의류,하의,슬랙스,64000,medium
P015014,의류,상의,티셔츠,22000,low
P015015,전자제품,PC,모니터,34000,medium
P015016,전자제품,PC,키보드,10000,low
P015017,전자제품,PC,노트북,43000,medium
P015018,전자제품,PC,모니터,81000,high
P015019,의류,상의,셔츠,147000,high
P015020,전자제품,PC,모니터,45000,medium
P015021,의류,상의,셔츠,11000,low
P015022,전자제품,모바일,스마트폰,35000,medium
P015023,전자제품,모바일,스마트폰,165000,high
P015024,전자제품,모바일,스마트폰,62000,medium
P015025,의류,하의,스커트,69000,medium
P015026,전자제품,모바일,스마트폰,13000,low
P015027,전자제품,모바일,스마트폰,30000,medium
P015028,전자제품,모바일,태블릿,146000,high
P015029,의류,하의,청바지,43000,medium
P015030,의류,상의,니트,21000,low
P015031,전자제품,모바일,스마트폰,8000,low
P015032,의류,상의,니트,144000,high
P015033,전자제품,모바일,태블릿,41000,medium
P015034,전자제품,모바일,스마트폰,21000,low
P015035,의류,상의,티셔츠,33000,medium
P015036,전자제품,모바일,태블릿,68000,medium
P015037,의류,하의,슬랙스,21000,low
P015038,의류,상의,셔츠,123000,high
P015039,전자제품,모바일,웨어러블,8000,low
P015040,전자제품,PC,노트북,18000,low
P015041,의류,하의,스커트,159000,high
P015042,의류,상의,니트,28000,low
P015043,전자제품,모바일,스마트폰,6000,low
P015044,의류,하의,청바지,155000,high
